business_id,similar_1,similar_2,similar_3
j6MtKpKdqZC2wXnQetGBIQ,PIZZAFIRE - Cleveland,Olde Town Pizza House - Amherst,Sweet Basil Neapolitan Style Pizzeria - Westlake
jA3xcba82t8x06H8NzG4VQ,Perkins Restaurant & Bakery - Middleburg Heights,Music Box Supper Club - Cleveland,750ml Wines - Brecksville
jAF6KSnWoIfL9NbmcmoJ6g,Quaker Steak & Lube - Mentor,Rue 254 - Avon,Scratch - Independence
jAjJ0ESnlDzIk7-KJPQKyQ,Burntwood Tavern - Fairlawn,"Eddie 'N Eddie Burgers, Bourbon & Apple Pie - Lakewood",Max & Erma's - Middleburg Heights
jQe-ZROYfR7dTgUhAtjvrQ,Wild Papaya Thai Cuisine - Kent,King Wah - Rocky River,Hunan Solon - Solon
jRAUH6Ypc_2rX_nh3NMqcQ,Sí Señor Mexican Restaurant - Westlake,J Gumbo's - Independence,Li Wah - Cleveland
jSnkD2SpD-jcJjBjmxqHpw,Parallax Restaurant and Lounge - Cleveland,Indian Delight - Cleveland,Osteria Di Valerio & Al - Cleveland
jXesESAWe36uVfwW6dQHhA,Texas Roadhouse - Willoughby,Sammies Bar and Grill - Tallmadge,Yours Truly Restaurants - Chagrin Falls
jZwqcK3UF3Aa8nxrh9BHig,Daddona's - Westlake,Rincón Criollo - Cleveland,Ferris Steak House & Tavern - Rocky River
ja7zjowr6ymsVglQXZZ6BA,Thai Thai - Lakewood,Amazing Wok II - Cleveland Heights,Brio Coastal Bar & Kitchen - Fairlawn
jdaqp6fW0TqP2TdHatB7Pw,El Señor's Tacos - Painesville,West End Tavern - Lakewood,Maha's Falafil - Cleveland
jdmIyGlOZ2Jc68CDgFDp3Q,Shore Restaurant - Lakewood,Ziggy's Pub & Restaurant - Amherst,Simply Greek - Bainbridge
je-bXfsQce0HiKb8PtOrVA,Taqueria Junction - Olmsted Falls,Shinto Japanese Steakhouse & Sushi Bar - Strongsville,Golden Corral - Northfield
jhCcZgDhPh5oiPgOXYTkrg,Rush Inn - Lakewood,Welshfield Inn - Burton,Canarys - North Olmsted
jhru06vUIVpEPu-_ezj37Q,Dim And Den Sum - Cleveland,Midway Oh-Boy Restaurant - Elyria,The Hot Dog Diner - Parma
jkpWFKgjjd8xcnjpTfeb3Q,Melt Bar and Grilled - Independence,The Oak Barrel - Valley View,Ruby Tuesday - North Olmsted
jmTirQw-n4V_Z4g1-RE9iw,Sung's House - Cleveland,Lemon Grass - Cleveland,Sí Señor Mexican Restaurant - Westlake
jmeDvVx3wzCBlTBN7XNb-Q,The Pub - Cleveland,Market - Rocky River,Burntwood Tavern - Brecksville
jupZgQp3y_RqsVGJINX2Dg,Latitude 41n - Cleveland,Austin's Smokin' Steakhouse - Cleveland,Italian Village Restaurant - Strongsville
k-XN0KuOWPU5xZlfXOVSlA,Skyline Chili - Lyndhurst,Corky and Lenny's - Woodmere Village,Cabin Club - Westlake
k0Bj4ZYyoICz6Mhx2f9Udg,The Hot Dog Diner - Parma,Lagerheads - Medina,Fast Eddie's - Parma
k1FNfGvknWVC_GzirQThmA,Sweet Melissa - University Heights,Texas de Brazil - Westlake,LongHorn Steakhouse - Independence
k2sHZR4-JsFQhZHAf4JRQw,Parallax Restaurant and Lounge - Cleveland,Tadka Restaurant - North Olmsted,Indian Delight - Cleveland
k3XDcr3AI9OgWp356TV3_Q,LongHorn Steakhouse - Rocky River,Casa D'angelo Restaurant - Macedonia,The Cheesecake Factory - Westlake
k5EWtJUwzc0GiVkVM1Gdaw,Becky's - Cleveland,Timber Lodge - Medina,The Jolly Scholar - Cleveland
k7mmURt3jRG4BxpVMlavcA,Slyman's Tavern - Beachwood,Rusty Anchor - Cleveland,Brennan's Fish House - Grand River
k9rR23TeanYDFEdqUK9Hjw,Hodge's - Cleveland,Jack's Deli & Restaurant - Cleveland,Muldoon's Saloon & Eatery - Cleveland
k9vukbB0xYq_FC9KpktnbQ,Ohashi - North Olmsted,On the Rise Artisan Breads - Cleveland Heights,Dave's Cosmic Subs - Hudson
kF1Rr2bMPujucUihlitT2g,Continental Cuisine - Fairlawn,Saigon Grille - Cleveland,Great Wall China Buffet - North Olmsted
kH8BdX2FEdREBXfeDsgjYw,The Bier Haus - Strongsville,Midway Oh-Boy Restaurant - Elyria,Fast Eddie's - Parma
kJ34esV7NSbnLZeYzx4Rug,Chow Chow Kitchen - Lakewood,China Jade - Cleveland,China Gate - South Euclid
kROYR_6mVfg9WgJ7z1HOSA,Skyway Drive-In Restaurant - Fairlawn,The Rail - Fairlawn,B Spot - Westlake
kRlzBlhoD9P__yElGJGTcg,Bonefish Grill - Independence,Panera Bread - South Euclid,O'Charley's Restaurant & Bar - Cuyahoga Falls
kXIJwryYY2xDHNnI7jz-WQ,Han Chinese Kabob & Grill - Cleveland,Thai Thai - Lakewood,Arrabiata's Italian Restaurant - Cleveland
kZ36LGvnwetEq-seqwhkkw,Prosperity Social Club - Cleveland,Blue Canyon Kitchen & Tavern - Twinsburg,Potbelly Sandwich Shop - Independence
kd4PwIjtWK2Lx0wUcovo5A,Zappitelli's Pizza - Mentor,Barbarino's - Olmsted Falls,Zeppes Pizzeria & Italian Bistro - Hudson
kfbBBxJg-oatbY-YHf7qpw,Chili's - North Olmsted,Bistro On Main - Kent,BRIM Kitchen + Brewery - Willoughby
kk9EKe6niji9uvo89Gk04Q,BRIM Kitchen + Brewery - Willoughby,Rockne's - Cleveland,Mavis Winkle's Irish Pub - Twinsburg
kkNWzhSpAjxm0zIxol3IzQ,Gyro kebab House - Elyria,Zoup! - Middleburg Heights,Mike & Dee's Diner - Cleveland
kmGXnOfkBldRQ_ECXytFUQ,The Morehouse Willoughby - Willoughby,Grumpy's Cafe - Cleveland,Yard House - Westlake
knDXdt6qgwd4xVPUsgkfWw,The City Diner - Cleveland,Max & Erma's - Middleburg Heights,"Eddie 'N Eddie Burgers, Bourbon & Apple Pie - Lakewood"
knJh7agyWMdPyndI9dURjw,Sí Señor Mexican Restaurant - Seven Hills,Jackalope Lakeside - Lorain,Korea House - Cleveland
kp9IG_6UDGFn8HxlIDBusQ,Sorrento Ristorante & Pizzeria - Sheffield Village,Flour - Moreland Hills,Buca di Beppo - Westlake
ku3vgpcjyb_AXhTuttJaKA,Ironwood Cafe - Westlake,Bombaychaat - Cleveland,The Plum - Cleveland
ky4AyA_y6gx20tf95mZxSA,Peachtree Southern Kitchen & Cocktails - Hudson,Don's Pomeroy House - Strongsville,Piada Italian Street Food - Rocky River
kyphxFtMIC6w7ktg-fwxWA,Panera Bread - Mayfield Heights,Villa Y Zapata - Cleveland,Red The Steakhouse - Cleveland
l-TaawqI-mlN4z_N9WdW9Q,Athens Pizzeria - Cleveland,Mustard Seed Market - Solon,Sides To Go - Macedonia
lBPes5kPthKicPVhhE-bfg,Winking Lizard - Peninsula,Brennan's Colony - Cleveland Heights,City Tap - Cleveland
lCSYZzLHWkWmya4lauc1rQ,Melt Bar and Grilled - Cleveland Heights,Pura Vida - Cleveland,The Red Chimney - Cleveland
lDVrw4kaua2W4GeP4Cy-EQ,Frankie's Italian Cuisine - North Olmsted,Eddie's Pizzeria Cerino - Seven Hills,Maxi's - Cleveland
lHLNQnEHwCJ_CROCfCxEzw,Jo Jo Carloni's - Olmsted Falls,Paninis Bar & Grill - Cleveland,Eddie's Pizzeria Cerino - Seven Hills
lJU19A8gxyNT1gU8y4pv1w,El Palenque - Eastlake,Bonnie's Bar and Grill - Fairview Park,La Terraza Bar & Grill - Kent
lZTiB75nCqHc8Q4vGZdmoA,Whiskey Dogg - North Olmsted,Mike's Bar & Grille - Berea,Brew House Bar & Grill - Parma Heights
l_MAsRrpzf2sXPykr9DyxQ,PIZZAFIRE - Rocky River,pizzaBOGO - Cleveland,Dewey's Pizza - Cleveland Heights
lcd71KXyEdFjGzWdqH3tAw,Mi Pueblo - Cleveland,Mark Pi's China Gate - Avon Lake,Osteria Di Valerio & Al - Cleveland
ldcU-kbczm2jmBv8RIWXBA,The 3 Spot - North Royalton,Paradise Island Saloon - Euclid,Cork-N-Bottle - Cleveland
le3JWiS5uZTkofP90Rm0pA,A Bar and Kitchen - Cleveland,The Mars Bar - Lakewood,Kosta and Vic's Family Restaurant - Parma
lfdiEgr4xbbn6waskIZj4A,Luna Bakery Cafe - Cleveland,Dutch Country Restaurant - Middlefield,Algebra Tea House - Cleveland
liPSeXaAfv8jxRGJ717VmQ,Rusty Bucket Restaurant & Tavern - Solon,The Jolly Scholar - Cleveland,Brennan's Colony - Cleveland Heights
lop2cMZ8mml0PqY1epavbA,Danny Boy's Pizza - Rocky River,Pizzazz Pizza & Dining Room - Mayfield Village,Antonio's - Parma
lpel3pRFAzlow7u2TJMz4Q,Crumb & Spigot - Chagrin Falls,XYZ the Tavern - Cleveland,Beerhead Bar & Eatery - Cleveland
lrL8WPWBesBm2cfUoLvwJA,Mavis Winkle's Irish Pub - Twinsburg,Manhattan Deli Bar & Grille - Willoughby,Bistro On Main - Kent
lrcMYPgo5K1GqZFTMGqQOw,Barrio - Lakewood,Adega - Cleveland,Hansa Brewery - Cleveland
m3DVIvPsuLuA9OMSgWNLcQ,Panini's Bar and Grill - Brunswick,The Diner On Clifton - Cleveland,Tavern At Twin Lakes - Kent
m9Cme6bUPuZFtqhN1AgmdQ,BD's Mongolian Grill - Cleveland Heights,Ginko - Cleveland,Sara's Place - Gates Mills
m9eF1rD6Cnwn69z45_cBLA,Crown of India - Strongsville,Dos Coronas - Macedonia,Mezza Mediterranean Cuisine - Westlake
mCdhEWxl0a4r5OQWgdfF2Q,Feng Lz Habachi Sushi & Bar - Broadview Heights,Fire - Cleveland,Hibachi Japanese Steakhouse - Independence
mF2EW3twSrFPmT_RVV1-Qg,Johnny Mango World Cafe & Bar - Cleveland,Cozumel - Independence,Johnny's Bar - Cleveland
mIl2E5qSPveA6Bl9aXAMjw,Mike's Bar & Grille - Berea,Wild Eagle Saloon - Cleveland,Thirsty Parrot - Cleveland
mLjDh0vQYBCY6g9T1HczVw,Village Gardens Restaurant & Pastries - Cuyahoga Falls,Winking Lizard Tavern - Cleveland,Harry Buffalo - Parma Heights
mNRoes9FSur0hPrjt-i-tw,Rocky River Brewing Company - Rocky River,Damons Grill - Cleveland,Crop Kitchen - Cleveland
mNY5ae_BKXNt_fPMrXd-3A,Texas Roadhouse - Stow,Strip - Avon,Brennan's Fish House - Grand River
mNsjRWm99TFmssgKJX_kyg,Bravo! Cucina Italiana - Woodmere,Tandul - Cleveland,Bistro 83 - North Ridgeville
mTcPc9rE43XrG05RQOjnWw,Tres Potrillos - Medina,Aladdin's Eatery - Cuyahoga Falls,Battery Park Wine Bar - Cleveland
mVTa6yJrJE8cGg7A4hSXbg,Shark's Seafood & Deli - Cleveland,MoMo's Kebab - Cleveland Heights,Cafe Tandoor - Cleveland Heights
mY9tk1ZVMf9Zco9SaXMk6Q,P.F. Chang's - Beachwood,Tres Potrillos - Beachwood,Bonefish Grill - Westlake
mYi7ta5ix38qaqrxdPEctA,Rise & Shine Cafe - Kent,Barroco - Lakewood,Potbelly Sandwich Shop - Independence
mbPaXByWZBZUGqvh8ewmTA,La Dolce Vita - Cleveland,Mia Bella Restaurant - Cleveland,SB Eightyone - Westlake
meXjqyhTNLFmknY39y2sMg,Winking Lizard - Peninsula,Mike's Bar & Grille - Berea,Brew House Bar & Grill - Parma Heights
mgkzOlvtT_PUHIt1ftjcPQ,Harry Buffalo - Elyria,Grovewood Tavern and Wine Bar - Cleveland,Crop Kitchen - Cleveland
mix9TDHF-58FVPgI6jMYUw,The Bier Haus - Strongsville,Dim And Den Sum - Cleveland,River Dog Cafe - Rocky River
mlCDsdVFuZvRGrJTfQ6amw,North Main Diner - Chagrin Falls,The Greenhouse Tavern - Cleveland,Sully's Irish Pub - Medina
mpG1R1ktTI3x1twNBsGvXQ,Johnny's Bar - Cleveland,House of Hunan - Medina,Crooked River Bbq + Beer - Lyndhurst
ms4nFq8B56RHkFViRaAiWQ,Blue Sky Restaurant - Amherst,Corleone's Ristorante & Bar - Parma,Salt+ A Restaurant - Lakewood
mtWFEF2yTAALgBKZPuxkGw,Moosehead Hoof & Ladder - Olmsted Falls,Bar Louie - Lyndhurst,Sonic - Mayfield Heights
myorOrDcPgwYwNXcFs0qBQ,Cyclones Pitas - Fairview Park,Rustic Restaurant - Rocky River,Mezza Mediterranean Cuisine - Westlake
n-Muw3wnU-INyXkgPtZVVg,Bass Lake Taverne Inn - Chardon,Wild Ginger China Bistro - Cleveland,Dragon Gate - Parma Heights
n0NH0FW8NU3zfeJY3QluMQ,Fox & Hound English Pub & Grille - Parma,Two Bucks North Olmsted - North Olmsted,Harry Buffalo - Lakewood
n3cFalLLuMyAy3Oe2dcwQw,Hot Sauce Williams Barbecue Restaurant - Cleveland,Fiesta Jalapeños Mexican Grill - North Ridgeville,The Proper Pig Smokehouse - Lakewood
n76C6YBhGlNhupeB8ksiCw,Shooters On The Water - Cleveland,Chipotle Mexican Grill - Mayfield Heights,Wine Bar Rocky River - Rocky River
nCHs1mANWBdFIAYBKdUy4Q,Swensons Drive-In - Seven Hills,P J Marley's - Medina,The Rail - Strongsville
nDT0T3yW6G89vzdx4p_P4A,Siam Cafe - Cleveland,Minh-Anh Vietnamese Restaurant - Cleveland,Crave Cantina - Cuyahoga Falls
nEMUUOvFB2Vi90uiF4rlCg,Burgers 2 Beer - Lakewood,FlipSide - Chagrin Falls,Flip Side - Rocky River
nIJr76IGIGS3nkmieY3Vow,Michaelangelo's - Cleveland,Imperial Dragon - Mentor,Luca Italian Cuisine - Cleveland
nJrFxROYx9sis3acKkhzgA,Panini's Bar and Grill - Brunswick,ML Tavern - Moreland Hills,James Place - Aurora
nMscHTw8QDyXjT5iteO9aA,Addy's Restaurant - Cleveland,Michael's Restaurant & Bar - Rocky River,Whiskey Dogg - North Olmsted
nO0UrzXWSzWkghUGL7fxuw,O'Charley's Restaurant & Bar - Cuyahoga Falls,Jezebels Bayou - Cleveland,Cuisine of India - Parma Heights
nPyYW0YymDzs8fqMnyO1fg,Touch Supper Club - Cleveland,Chipotle Mexican Grill - Mayfield Heights,El Señor's Tacos - Painesville
nRmTDIs3Gbis9aX2-v1qcw,A Bar and Kitchen - Cleveland,Sugarcreek Restaurant - Sheffield,Lager & Vine Gastropub & Wine Bar - Hudson
nWW6fBfBljiRFa4sG7TyxA,Sully's Irish Pub - Medina,Deagan's Kitchen & Bar - Lakewood,The Rib Cage Smokehouse and Bar - Cleveland Heights
nXWYL8_93xZkUPvuOTFmAw,Crop Rocks - Cleveland,Sammy's Beach Bar & Grill - Cleveland,Burntwood Tavern - Rocky River
nZnebnuZDiBJxEMDxcDF-w,Hooley House Brooklyn - Brooklyn,Bar Louie - Cleveland,Granite City Food & Brewery - Lyndhurst
nZvjGGWpzkPOf0ypOezoZg,Jaipur Junction - North Royalton,Helvetica Juice Bar & Cafe - Lakewood,Nuevo Modern Mexican & Tequila Bar - Cleveland
n_UkzLCAMCIqhUnu-iLQyw,Jimmy Daddona's - Solon,Bricco Kent - Kent,Light Bistro - Cleveland
n_UlhRNcv9dm04NbUNBrFQ,TJ's On The Avenue - Mentor,West Side Market Café - Cleveland,Inchin's Bamboo Garden - Cleveland
nkTKlVAdh7DhFJMFvQiAXQ,Jo Jo Carloni's - Olmsted Falls,Guido's Pizza Haven & Restaurant - Chesterland,Scotti's Italian Eatery - Cleveland
nkubaPIxnt6ZYhjKsAe3yg,Szechuan Gourmet - Cleveland,Hunan East - Cleveland,Lemongrass Grill - Munroe Falls
nqhJsABaWaKhOQrR79J-wg,Harry Buffalo - Painesville,Dan's Dogs Hot Dog Eatery & Diner - Medina,Red Robin Gourmet Burgers - Avon
nqiTujxNtEpA8dPATEQRrg,Moosehead Grill - Amherst,Bay Diner - Bay Village,Bistro 185 - Cleveland
ntds2JP29DPYp765oFqptw,The Cutting Board - Aurora,Nobu Tei - Solon,Slyman's Tavern - Beachwood
ntkeyTQNc735Dr-yjGd_IQ,Chopstick Chinese Restaurant - Cleveland,Nick's Gyros - Mentor,Tarboosh Eatery - Parma
nts1_37T4zyG8wTBdh9BZg,Rush Inn - Lakewood,West Side Market Cafe - Cleveland,West End Bistro - Chagrin Falls
nv1XdkWviHXO7N6mK8O1yg,Hot Sauce Williams Barbecue Restaurant - Cleveland,Restaurant Europa - Pepper Pike,Wild Mango Restaurant & Bar - North Olmsted
nybEvSB5y3deFPOP7rE46A,The Root Cafe - Lakewood,Nino's Italian Restaurant - North Ridgeville,Cozumel - Lakewood
o4HbgQnUkYnTLsbb6K5hjg,Bar 50/20 - Solon,750ml Wines - Brecksville,Nosh Eatery & Creative Catering - Hudson
oBX1gy7oj6w6W3VocRQaGw,Aladdin's Eatery - Westlake,Etna Restaurant & Wine Bar - Cleveland,The Greek House Grille - Wickliffe
oHeiAs-mnDJU1_4BD8_5Dg,Olive Garden Italian Restaurant - Beachwood,Denny's - Independence,Tandul - Cleveland
oJTSBiliPgkIhss2ZqJ_xA,Foundry Kitchen and Bar - Elyria,Creekside Restaurant & Bar - Brecksville,Buffalo Wild Wings - Fairview Park
oRwrwDVRn1QqE2-03DGwAQ,Nordstrom - Beachwood,Panini's Bar & Grill - Kent,Cork-N-Bottle - Cleveland
oSS4sjOEjsubAKdTuAErfw,Sterle's Country House - Cleveland,Skyline Chili - Lyndhurst,Corky and Lenny's - Woodmere Village
oWwa7fZCUdjsyhAuUGXtxQ,Marcelita's Mexican Restaurant - Hudson,Don Tequila Mexican Restaurant - Cleveland,Everest Restaurant - Cuyahoga Falls
oZH3Ee7Yjk7u8B4Ed0oVOg,Ruby Tuesday - North Olmsted,Urban Farmer - Cleveland,The Oak Barrel - Valley View
o_une30mUUXlFdcud-cqWw,Gyro World - Cleveland,Fiesta Jalapeños - Medina,Nam Wah Chinese Vietnamese - Berea
ocBfn9XvZvcG60djHui71Q,Fahrenheit - Cleveland,Rosewood Grill - Strongsville,Stonetown - Cleveland
oeQaMFH0VoC2b_24x0smMA,Herb's Tavern - Rocky River,Burgers-N-Beer - Willoughby,Heck's Café - Avon
okav_oMBLcbn7vsHOJLQGA,Sakura Japanese Restaurant - Brecksville,Fiesta Jalapeños - North Ridgeville,Smoke BBQ Grill - Painesville
om7YKYOC-Dulqq4Bl5lRYg,Fleming's Prime Steakhouse - Woodmere - Woodmere,Gran Fiesta Mexican Restaurant - Strongsville,DiBella's Subs - Independence
oozIL8eYhtkvdhOhoa7Lfw,Aladdins' Bakery & Market - Cleveland,Old Carolina Barbecue Company - Strongsville,Mangia Mangia - Newbury
oq9bF1KUzSldObMSQ_aalQ,Moosehead Hoof & Ladder - Olmsted Falls,Moe's Restaurant - Cuyahoga Falls,Bar Louie - Westlake
oqw4S8STSD17Zik8qXxp5w,Yours Truly Restaurant - Valley View,Panini's - Cleveland,Sarita a Restaurant - Lakewood
or4yipilbCkKIFnF1RP5Ow,Joe's Deli - Rocky River,Urban Farmer - Cleveland,Yours Truly Restaurants - Hudson
orrrhqRRUORIzUSxWTveKg,Abo's Grill - Lyndhurst,DeGaetano's Village Square Pizza - Woodmere,XYZ the Tavern - Cleveland
osaAof7PCiXg6GRdUjL6mQ,Phnom Penh - North Olmsted,Pearl of the Orient - Rocky River,Thai Chili - Avon Lake
ot5yZI1n1TRASH2ylY-yBg,Al & B's Barbeque - Cleveland,The Hot Dog Diner - Parma,Rio Coffee Brewery - Avon Lake
owV0aSgh4t_9aG56iPxGEw,Tree Country Bistro - Cleveland Heights,West Side Market Café - Cleveland,Emperor's Palace - Cleveland
oxeW1tSB-e_oIzCQZtqyTw,Pearl of the Orient - Rocky River,Thai Chili - Avon Lake,Phnom Penh - North Olmsted
p-7tiC02sUp1JtQNtPL31g,The Standard - Cleveland,Best Gyros - Cleveland,Melt Bar and Grilled - Independence
p1eUTUB_5hf1enoKYBV3DA,The Woods Restaurant & Lounge - Rocky River,Trader Jack's Riverside Grille - Eastlake,Barbarino's - Olmsted Falls
p26WM22RrRvkyEztJd57ag,Rosewood Grill - Westlake,O'Charley's Restaurant & Bar - Strongsville,Yours Truly Restaurants - Medina
p2OvNFiFKnRoWSRON4-lcA,Sussex Seafood & Grille - WICKLIFFE,Aladdin's Eatery - Westlake,Thai Spice - Westlake
p6Rf2hsyF1eYVJk9ag3W2A,Nick's Gyros - Mentor,El Taco Macho - Painesville,Little Hong Kong - North Ridgeville
p7l2gwNMiyyr7PjMCoqeeA,Panini's Bar and Grill - Stow,Jim's Open Kitchen - Solon,Cleats-Strongsville - Strongsville
p9wsRYjSo4yIb14ijaNEnA,Corky and Lenny's - Woodmere Village,Liquid Planet - Cleveland,Cracker Barrel Old Country Store - Brooklyn
pGjtxXBq4tZcdKdgTU-Tww,Brown Sugar Thai Cuisine - Lakewood,Brown Sugar Thai Cuisine - Rocky River,Wah Fu Chinese Restaurant - Cleveland
pGu7YwnkIueer-3r3pkQdg,Nunzio's Pizzeria - Cleveland,Guys Pizza Co - Cleveland Heights,Crostatas Rustic Pizza - Highland Heights
pM5OiwjOih7twp4mP0Rmhw,Hoopples - Cleveland,Dewey's Coffee House - Cleveland,Holiday Inn Cleveland-Strongsville - Strongsville
pOhX1XjbBdPoO2Fyy8RGJg,Mama Santa's - Cleveland,Mama Lola's Pizzeria - Lakewood,Giuseppe's Pizza & Subs - Wickliffe
pUSXdML1e4ThKmiqa1Wvmw,The Place To Be - Lakewood,Winking Lizard Tavern - Macedonia,Brothers Lounge - Cleveland
pWyhmTVRNw6hix3J__SqvQ,Los Gallos Mexican Restaurant - Bedford,Dino's III - Wickliffe,Panera Bread - South Euclid
pZIKo5njTPM6XhwfRxXXQQ,Fleming's Prime Steakhouse - Woodmere - Woodmere,LongHorn Steakhouse - Independence,Battery Park Wine Bar - Cleveland
pbV5b3rXgUuv8DpLUAtJYw,Fourk - Mentor,Rosewood Grill - Westlake,Urban Roadhouse - Mentor
pc8Zn3nuwm4o91vZgXTubA,Brothers Lounge - Cleveland,The Tavern - Cleveland Heights,Carnegie Kitchen & Dining - Cleveland
pcs7jXj_mvuLQq6DQ3Ggcg,Wilbert's Food & Music - Cleveland,806 Martini and Wine Bar - Cleveland,Dewey's Coffee House - Cleveland
pfKRzf2-Mna36bJ4KgKIxg,Brown Sugar Thai Cuisine - Lakewood,Little Hong Kong - Cleveland,Wah Fu Chinese Restaurant - Cleveland
pfyH89xsKRasjCp1j9z3vw,Sumo Boy Sushi and Teriyaki House - Mentor,Pacific East Japanese Restaurant - Cleveland Heights,Taj India Palace - Cleveland
pnYDtPaVw_xRBHm9y0y4gg,Ken Stewart's East Bank - Cleveland,Crop Rocks - Cleveland,Hooley House Sports Pub & Grille - Mentor
q4mx-ff4_LvU3NnMvNIrZA,Winking Lizard - Brunswick,Jack Flaps Luncheonette - Cleveland,Brewster's - Twinsburg
q50PTYB15EO2jEwgv-9vrA,Jackalope Lakeside - Lorain,Indian Flame Restaurant - Cleveland,Zócalo Tequilería - Cleveland
q5viyMO6EtJMmmarb4YmIA,111 Bistro - Medina,Ferris Steak House & Tavern - Rocky River,Las Cazuelas - Avon Lake
q6BiPGNf2ANWkwal9HPkQg,Garretts Mill Diner - Stow,Battery Park Wine Bar - Cleveland,D'Angelo's Italian Ristorante - Twinsburg
q8SrBqmGOBiXSJ6Hqy6f7A,The Harp - Cleveland,Stownut Donut & Diner - Stow,Happy Dog - Cleveland
qDqHD4iPXPecT1WnV0JRzA,Harry Buffalo - Highland Heights,56 West - Lakewood,Buckeye Beer Engine - Lakewood
qGJZ1C3rUjqZ6LAtNMjQtw,El Rodeo - North Olmsted,Ha Ahn Korean Restaurant - Cleveland,Johnnys Diner - Hudson
qLUr-ZPGVJejkSXIUenw6w,Glenwillow Grille - Solon,Buca di Beppo - Strongsville,Cleveland Tiffin- Punjabi Dhaba - North Randall
qO7dpBAVxbrR4GbtR2uCOw,Swensons Drive-In - Seven Hills,P J Marley's - Medina,The Mason Jar Grill & Pub - Aurora
qTxyr3QWe01S_K4Cw8On5g,Nick's Diner - Cleveland,Wing Warehouse Sports Bar and Grille - Stow,Jennifer's Restaurant - Strongsville
qWi9dNGo9D9I4F9RANc-6g,Samurai Sushi and Steakhouse - Strongsville,Hibachi Japanese Steakhouse - Fairview Park,Chicago's Home of Chicken & Waffles - Cleveland
qZZ8VU1Bk-xCruEAZNwm6A,Farinacci Pizza - Northfield,Carmino's Pizza - Cleveland,Tasty Pizza - Cleveland
q_lznPwJiprULcyYudWq1g,City Tap - Cleveland,Local Tavern - Willoughby Hills,Nano Brew - Cleveland
qbDaSyxDfUZNheucJym2Pg,Parker's Grille & Tavern - Avon Lake,Phusion Cafe - Cleveland,Oak and Embers Tavern - Chesterland
qcmw9NdY-vAoU7En5uic1g,Olde Town Pizza House - Amherst,Angelo's Pizza - Lakewood,Jet's Pizza - Westlake
qfOSFYfT23CIya1KmD7EGw,Dave's Cosmic Subs - Hudson,Vegan Sweet Tooth - Woodmere,Liquid Planet - Westlake
qjTPOOiUMZEhOBshHAXpQg,Tony K's Bar & Grille - Berea,Kabob Place - Westlake,Salmon Dave's Pacific Grille - Rocky River
qkNUFhCZurQCbaOpjF44IQ,Nosh Eatery & Creative Catering - Hudson,The Boiler 65 - Cleveland,Tavern Six - Kirtland
qlg2QMEErgseygqs_MQETA,Players On Madison - Lakewood,Zeppes Pizzeria & Italian Bistro - Hudson,Tomaydo Tomahhdo - Woodmere
qvVYYnapp7sdDChoLaa-uw,Rockne's - Strongsville,Rubin's Family Restaurant & Deli - Cleveland,Mom's Deli & Grill - North Royalton
qw6gr0f7yIuG5WCcYLQBSA,Ontario Street Cafe - Cleveland,Phoenix Coffee Bar - Cleveland,806 Martini and Wine Bar - Cleveland
qwR_Oy11Nx7l8zoC7Vj3Rg,Cafe Stratos - North Olmsted,Pura Vida - Cleveland,Melt Bar and Grilled - Cleveland Heights
qze2r_DmAdagxDvvgQl7nw,Watami Japanese Seafood Buffet & Grill - Parma,Ginger Sushi Burrito and Hibachi - Mentor,Crown of India - Strongsville
r0DureDzsHpzs_VZem5k7g,DiBella's Subs - Warrensville Hts.,Somer's Restaurant - Cleveland,Girves Brown Derby - Cleveland
r2BP0Irh63hqYUDSZd0ijQ,Delta Blue Seafood & Barbeque - Berea,Fragapane Bakeries - North Olmsted,Maxi's - Cleveland
r3lT2Qd80FXBoJKaVGY1Vw,Earth Bistro Cafe - Cleveland,Big Eu'es BBQ - Cuyahoga Falls,Wild Fusion - Brunswick
rDegp5eG69OVtXo2380p4Q,Brooklyn Barbeque - Cleveland,Rizzi's Ristorante & Pizzeria - Copley,Square 22 - Strongsville
rFRNjwr6Z3r4agQG-LtluA,Five Guys - Mayfield Heights,Burgers 2 Beer - Lakewood,Scooter's Dawghouse - Mentor
rKDQW6e0fDWMa8uCFQtt9A,Souper Market - Lakewood,Tal's Bakery & Deli - Parma,Dickey's BBQ Pit - Parma
rPL1gw_0Afm8nOAfLW53MQ,Vero Pizza Napoletana - Cleveland Heights,Calavittas Pizza Time - Mentor,Noce Gourmet Pizzeria - Chardon
rRTz0zVbjmrEY8dEZmPJTA,The Proper Pig Smokehouse - Lakewood,Hunan Coventry - Cleveland Heights,Pita Pit - Fairview Park
rSAg87gLy4YPWMJ_zMBn-g,Farinacci Pizza - Hudson,Altieri's Pizza - Stow,A Slice Above - Strongsville
rV6PwAjgpTx5Knr5lYouoQ,PIZZAFIRE - Cuyahoga Falls,3 Palms Pizzeria - Westlake,Carmino's Pizza - Cleveland
rZXfYxaXTFxALpbjv7i9Eg,Pizzazz on the Circle - University Heights,Saucy Brew Works - Cleveland,Lucci's Place - Kent
rcoAajAVBBXsBNfgKYaH-w,El Meson - Cuyahoga Falls,Dos Coronas - Macedonia,Old Fashion Hot Dogs - Cleveland
